NAME,GEOIDFQ,open_year,fuel_type_code,count
Marion,M100000US3947754,2008,HY,0
Marion,M100000US391014776899999,2009,HY,0
Marion,M100000US3947754,2009,HY,0
Marion,M100000US391014776899999,2010,HY,0
Marion,M100000US3947754,2010,HY,0
Marion,M100000US391014776899999,2011.0,HY,0.0
Marion,M100000US3947754,2011.0,HY,0.0
Marion,M100000US391014776899999,2012,HY,0
Marion,M100000US3947754,2012,HY,0
Marion,M100000US391014776899999,2013,HY,0
Marion,M100000US3947754,2013,HY,0
Marion,M100000US391014776899999,2014,HY,0
Marion,M100000US3947754,2014,HY,0
Marion,M100000US391014776899999,2015,HY,0
Marion,M100000US3947754,2015,HY,0
Marion,M100000US391014776899999,2016,HY,0
Marion,M100000US3947754,2016,HY,0
Marion,M100000US391014776899999,2017,HY,0
Marion,M100000US3947754,2017,HY,0
Marion,M100000US391014776899999,2018,HY,0
Marion,M100000US3947754,2018,HY,0
Marion,M100000US391014776899999,2019.0,HY,0.0
Marion,M100000US3947754,2019.0,HY,0.0
Marion,M100000US391014776899999,2020.0,HY,0.0
Marion,M100000US3947754,2020.0,HY,0.0
Marion,M100000US391014776899999,2021.0,HY,0.0
Marion,M100000US3947754,2021.0,HY,0.0
Marion,M100000US391014776899999,2022,HY,0
Marion,M100000US3947754,2022,HY,0
Marion,M100000US391014776899999,2023.0,HY,0.0
Marion,M100000US3947754,2023.0,HY,0.0
Marion,M100000US391014776899999,2024.0,HY,0.0
Marion,M100000US3947754,2024.0,HY,0.0
Marion,M100000US391014776899999,2025,HY,0
Marion,M100000US3947754,2025,HY,0
Marysville,M100000US3948160,1999,HY,0
Marysville,M100000US3948160,2000,HY,0
Marysville,M100000US3948160,2001,HY,0
Marysville,M100000US3948160,2002,HY,0
Marysville,M100000US3948160,2003,HY,0
Marysville,M100000US3948160,2004,HY,0
Marysville,M100000US3948160,2005,HY,0
Marysville,M100000US3948160,2006,HY,0
Marysville,M100000US3948160,2007,HY,0
Marysville,M100000US3948160,2008,HY,0
Marysville,M100000US3948160,2009,HY,0
Marysville,M100000US3948160,2010,HY,0
Marysville,M100000US3948160,2011,HY,0
Marysville,M100000US3948160,2012,HY,0
Marysville,M100000US3948160,2013,HY,0
Marysville,M100000US3948160,2014,HY,0
Marysville,M100000US3948160,2015,HY,0
Marysville,M100000US3948160,2016,HY,0
Marysville,M100000US3948160,2017,HY,0
Marysville,M100000US3948160,2018,HY,0
Marysville,M100000US3948160,2019,HY,0
Marysville,M100000US3948160,2020.0,HY,0.0
Marysville,M100000US3948160,2021,HY,0
Marysville,M100000US3948160,2022.0,HY,0.0
Marysville,M100000US3948160,2023.0,HY,0.0
Marysville,M100000US3948160,2024.0,HY,0.0
Marysville,M100000US3948160,2025.0,HY,0.0
Mount Vernon,M100000US3953102,1999,HY,0
Mount Vernon,M100000US3953102,2000,HY,0
Mount Vernon,M100000US3953102,2001,HY,0
Mount Vernon,M100000US3953102,2002,HY,0
Mount Vernon,M100000US3953102,2003,HY,0
Mount Vernon,M100000US3953102,2004,HY,0
Mount Vernon,M100000US3953102,2005,HY,0
Mount Vernon,M100000US3953102,2006,HY,0
Mount Vernon,M100000US3953102,2007,HY,0
Mount Vernon,M100000US3953102,2008,HY,0
Mount Vernon,M100000US3953102,2009,HY,0
Mount Vernon,M100000US3953102,2010,HY,0
Mount Vernon,M100000US3953102,2011,HY,0
Mount Vernon,M100000US3953102,2012,HY,0
Mount Vernon,M100000US3953102,2013,HY,0
Mount Vernon,M100000US3953102,2014.0,HY,0.0
Mount Vernon,M100000US3953102,2015,HY,0
Mount Vernon,M100000US3953102,2016,HY,0
Mount Vernon,M100000US3953102,2017,HY,0
Mount Vernon,M100000US3953102,2018,HY,0
Mount Vernon,M100000US3953102,2019,HY,0
Mount Vernon,M100000US3953102,2020,HY,0
Mount Vernon,M100000US3953102,2021.0,HY,0.0
Mount Vernon,M100000US3953102,2022,HY,0
Mount Vernon,M100000US3953102,2023,HY,0
Mount Vernon,M100000US3953102,2024.0,HY,0.0
Mount Vernon,M100000US3953102,2025,HY,0
New Albany,M100000US3953970,1999,HY,0
New Albany,M100000US3953970,2000,HY,0
New Albany,M100000US3953970,2001,HY,0
New Albany,M100000US3953970,2002,HY,0
New Albany,M100000US3953970,2003,HY,0
New Albany,M100000US3953970,2004,HY,0
New Albany,M100000US3953970,2005,HY,0
New Albany,M100000US3953970,2006,HY,0
New Albany,M100000US3953970,2007,HY,0
New Albany,M100000US3953970,2008,HY,0
New Albany,M100000US3953970,2009,HY,0
New Albany,M100000US3953970,2010,HY,0
New Albany,M100000US3953970,2011,HY,0
New Albany,M100000US3953970,2012,HY,0
New Albany,M100000US3953970,2013,HY,0
New Albany,M100000US3953970,2014,HY,0
New Albany,M100000US3953970,2015,HY,0
New Albany,M100000US3953970,2016,HY,0
New Albany,M100000US3953970,2017,HY,0
New Albany,M100000US3953970,2018,HY,0
New Albany,M100000US3953970,2019,HY,0
New Albany,M100000US3953970,2020.0,HY,0.0
New Albany,M100000US3953970,2021.0,HY,0.0
New Albany,M100000US3953970,2022.0,HY,0.0
New Albany,M100000US3953970,2023.0,HY,0.0
New Albany,M100000US3953970,2024.0,HY,0.0
New Albany,M100000US3953970,2025,HY,0
New Holland,M100000US3954726,1999,HY,0
New Holland,M100000US3954726,2000,HY,0
New Holland,M100000US3954726,2001,HY,0
New Holland,M100000US3954726,2002,HY,0
New Holland,M100000US3954726,2003,HY,0
New Holland,M100000US3954726,2004,HY,0
New Holland,M100000US3954726,2005,HY,0
New Holland,M100000US3954726,2006,HY,0
New Holland,M100000US3954726,2007,HY,0
New Holland,M100000US3954726,2008,HY,0
New Holland,M100000US3954726,2009,HY,0
New Holland,M100000US3954726,2010,HY,0
New Holland,M100000US3954726,2011,HY,0
New Holland,M100000US3954726,2012,HY,0
New Holland,M100000US3954726,2013,HY,0
New Holland,M100000US3954726,2014,HY,0
New Holland,M100000US3954726,2015,HY,0
New Holland,M100000US3954726,2016,HY,0
New Holland,M100000US3954726,2017,HY,0
New Holland,M100000US3954726,2018,HY,0
New Holland,M100000US3954726,2019,HY,0
New Holland,M100000US3954726,2020,HY,0
New Holland,M100000US3954726,2021,HY,0
New Holland,M100000US3954726,2022,HY,0
New Holland,M100000US3954726,2023.0,HY,0.0
New Holland,M100000US3954726,2024,HY,0
New Holland,M100000US3954726,2025,HY,0
Newark,M100000US3954040,1999,HY,0
Newark,M100000US390895405499999,1999,HY,0
Newark,M100000US3954040,2000.0,HY,0.0
Newark,M100000US390895405499999,2000.0,HY,0.0
Newark,M100000US3954040,2001,HY,0
Newark,M100000US390895405499999,2001,HY,0
Newark,M100000US3954040,2002,HY,0
Newark,M100000US390895405499999,2002,HY,0
Newark,M100000US3954040,2003,HY,0
Newark,M100000US390895405499999,2003,HY,0
Newark,M100000US3954040,2004,HY,0
Newark,M100000US390895405499999,2004,HY,0
Newark,M100000US3954040,2005,HY,0
Newark,M100000US390895405499999,2005,HY,0
Newark,M100000US3954040,2006,HY,0
Newark,M100000US390895405499999,2006,HY,0
Newark,M100000US3954040,2007,HY,0
Newark,M100000US390895405499999,2007,HY,0
Newark,M100000US3954040,2008,HY,0
Newark,M100000US390895405499999,2008,HY,0
Newark,M100000US3954040,2009,HY,0
Newark,M100000US390895405499999,2009,HY,0
Newark,M100000US3954040,2010,HY,0
Newark,M100000US390895405499999,2010,HY,0
Newark,M100000US3954040,2011.0,HY,0.0
Newark,M100000US390895405499999,2011.0,HY,0.0
Newark,M100000US3954040,2012,HY,0
Newark,M100000US390895405499999,2012,HY,0
Newark,M100000US3954040,2013.0,HY,0.0
Newark,M100000US390895405499999,2013.0,HY,0.0
Newark,M100000US3954040,2014,HY,0
Newark,M100000US390895405499999,2014,HY,0
Newark,M100000US3954040,2015,HY,0
Newark,M100000US390895405499999,2015,HY,0
Newark,M100000US3954040,2016,HY,0
Newark,M100000US390895405499999,2016,HY,0
Newark,M100000US3954040,2017,HY,0
Newark,M100000US390895405499999,2017,HY,0
Newark,M100000US3954040,2018,HY,0
Newark,M100000US390895405499999,2018,HY,0
Newark,M100000US3954040,2019,HY,0
Newark,M100000US390895405499999,2019,HY,0
Newark,M100000US3954040,2020.0,HY,0.0
Newark,M100000US390895405499999,2020.0,HY,0.0
Newark,M100000US3954040,2021.0,HY,0.0
Newark,M100000US390895405499999,2021.0,HY,0.0
Newark,M100000US3954040,2022.0,HY,0.0
Newark,M100000US390895405499999,2022.0,HY,0.0
Newark,M100000US3954040,2023.0,HY,0.0
Newark,M100000US390895405499999,2023.0,HY,0.0
Newark,M100000US3954040,2024,HY,0
Newark,M100000US390895405499999,2024,HY,0
Newark,M100000US3954040,2025,HY,0
Newark,M100000US390895405499999,2025,HY,0
Obetz,M100000US3957862,1999,HY,0
Obetz,M100000US3957862,2000,HY,0
Obetz,M100000US3957862,2001,HY,0
Obetz,M100000US3957862,2002,HY,0
Obetz,M100000US3957862,2003,HY,0
Obetz,M100000US3957862,2004,HY,0
Obetz,M100000US3957862,2005,HY,0
Obetz,M100000US3957862,2006,HY,0
Obetz,M100000US3957862,2007,HY,0
Obetz,M100000US3957862,2008,HY,0
Obetz,M100000US3957862,2009,HY,0
Obetz,M100000US3957862,2010,HY,0
Obetz,M100000US3957862,2011,HY,0
Obetz,M100000US3957862,2012,HY,0
Obetz,M100000US3957862,2013,HY,0
Obetz,M100000US3957862,2014,HY,0
Obetz,M100000US3957862,2015.0,HY,0.0
Obetz,M100000US3957862,2016,HY,0
Obetz,M100000US3957862,2017,HY,0
Obetz,M100000US3957862,2018,HY,0
Obetz,M100000US3957862,2019,HY,0
Obetz,M100000US3957862,2020,HY,0
Obetz,M100000US3957862,2021,HY,0
Obetz,M100000US3957862,2022,HY,0
Obetz,M100000US3957862,2023,HY,0
Obetz,M100000US3957862,2024,HY,0
Obetz,M100000US3957862,2025,HY,0
Octa,M100000US3957918,1999,HY,0
Octa,M100000US3957918,2000,HY,0
Octa,M100000US3957918,2001,HY,0
Octa,M100000US3957918,2002,HY,0
Octa,M100000US3957918,2003,HY,0
Octa,M100000US3957918,2004,HY,0
Octa,M100000US3957918,2005,HY,0
Octa,M100000US3957918,2006,HY,0
Octa,M100000US3957918,2007,HY,0
Octa,M100000US3957918,2008,HY,0
Octa,M100000US3957918,2009,HY,0
Octa,M100000US3957918,2010,HY,0
Octa,M100000US3957918,2011,HY,0
Octa,M100000US3957918,2012,HY,0
Octa,M100000US3957918,2013,HY,0
Octa,M100000US3957918,2014.0,HY,0.0
Octa,M100000US3957918,2015,HY,0
Octa,M100000US3957918,2016,HY,0
Octa,M100000US3957918,2017,HY,0
Octa,M100000US3957918,2018,HY,0
Octa,M100000US3957918,2019,HY,0
Octa,M100000US3957918,2020,HY,0
Octa,M100000US3957918,2021,HY,0
Octa,M100000US3957918,2022,HY,0
Octa,M100000US3957918,2023,HY,0
Octa,M100000US3957918,2024,HY,0
Octa,M100000US3957918,2025,HY,0
Orange,M100000US390415861899999,1999,HY,0
Orange,M100000US390415861899999,2000,HY,0
Orange,M100000US390415861899999,2001,HY,0
Orange,M100000US390415861899999,2002,HY,0
Orange,M100000US390415861899999,2003,HY,0
Orange,M100000US390415861899999,2004,HY,0
Orange,M100000US390415861899999,2005,HY,0
Orange,M100000US390415861899999,2006,HY,0
Orange,M100000US390415861899999,2007,HY,0
Orange,M100000US390415861899999,2008.0,HY,0.0
Orange,M100000US390415861899999,2009,HY,0
Orange,M100000US390415861899999,2010,HY,0
Orange,M100000US390415861899999,2011,HY,0
Orange,M100000US390415861899999,2012,HY,0
Orange,M100000US390415861899999,2013,HY,0
Orange,M100000US390415861899999,2014,HY,0
Orange,M100000US390415861899999,2015,HY,0
Orange,M100000US390415861899999,2016,HY,0
Orange,M100000US390415861899999,2017.0,HY,0.0
Orange,M100000US390415861899999,2018,HY,0
Orange,M100000US390415861899999,2019,HY,0
Orange,M100000US390415861899999,2020.0,HY,0.0
Orange,M100000US390415861899999,2021,HY,0
Orange,M100000US390415861899999,2022.0,HY,0.0
Orange,M100000US390415861899999,2023.0,HY,0.0
Orange,M100000US390415861899999,2024.0,HY,0.0
Orange,M100000US390415861899999,2025,HY,0
Pataskala,M100000US3961112,1999,HY,0
Pataskala,M100000US3961112,2000,HY,0
Pataskala,M100000US3961112,2001,HY,0
Pataskala,M100000US3961112,2002,HY,0
Pataskala,M100000US3961112,2003,HY,0
Pataskala,M100000US3961112,2004,HY,0
Pataskala,M100000US3961112,2005,HY,0
Pataskala,M100000US3961112,2006,HY,0
Pataskala,M100000US3961112,2007,HY,0
Pataskala,M100000US3961112,2008,HY,0
Pataskala,M100000US3961112,2009,HY,0
Pataskala,M100000US3961112,2010,HY,0
Pataskala,M100000US3961112,2011,HY,0
Pataskala,M100000US3961112,2012,HY,0
Pataskala,M100000US3961112,2013,HY,0
Pataskala,M100000US3961112,2014,HY,0
Pataskala,M100000US3961112,2015,HY,0
Pataskala,M100000US3961112,2016,HY,0
Pataskala,M100000US3961112,2017,HY,0
Pataskala,M100000US3961112,2018,HY,0
Pataskala,M100000US3961112,2019,HY,0
Pataskala,M100000US3961112,2020,HY,0
Pataskala,M100000US3961112,2021,HY,0
Pataskala,M100000US3961112,2022,HY,0
Pataskala,M100000US3961112,2023,HY,0
Pataskala,M100000US3961112,2024.0,HY,0.0
Pataskala,M100000US3961112,2025,HY,0
Perry,M100000US390916193899999,1999,HY,0
Perry,M100000US390916193899999,2000,HY,0
Perry,M100000US390916193899999,2001,HY,0
Perry,M100000US390916193899999,2002,HY,0
Perry,M100000US390916193899999,2003,HY,0
Perry,M100000US390916193899999,2004,HY,0
Perry,M100000US390916193899999,2005,HY,0
Perry,M100000US390916193899999,2006,HY,0
Perry,M100000US390916193899999,2007,HY,0
Perry,M100000US390916193899999,2008,HY,0
Perry,M100000US390916193899999,2009,HY,0
Perry,M100000US390916193899999,2010,HY,0
Perry,M100000US390916193899999,2011,HY,0
Perry,M100000US390916193899999,2012,HY,0
Perry,M100000US390916193899999,2013,HY,0
Perry,M100000US390916193899999,2014,HY,0
Perry,M100000US390916193899999,2015,HY,0
Perry,M100000US390916193899999,2016,HY,0
Perry,M100000US390916193899999,2017,HY,0
Perry,M100000US390916193899999,2018,HY,0
Perry,M100000US390916193899999,2019.0,HY,0.0
Perry,M100000US390916193899999,2020,HY,0
Perry,M100000US390916193899999,2021.0,HY,0.0
Perry,M100000US390916193899999,2022,HY,0
Perry,M100000US390916193899999,2023,HY,0
Perry,M100000US390916193899999,2024,HY,0
Perry,M100000US390916193899999,2025,HY,0
Pickerington,M100000US3962498,1999,HY,0
Pickerington,M100000US3962498,2000,HY,0
Pickerington,M100000US3962498,2001,HY,0
Pickerington,M100000US3962498,2002,HY,0
Pickerington,M100000US3962498,2003,HY,0
Pickerington,M100000US3962498,2004,HY,0
Pickerington,M100000US3962498,2005,HY,0
Pickerington,M100000US3962498,2006,HY,0
Pickerington,M100000US3962498,2007,HY,0
Pickerington,M100000US3962498,2008,HY,0
Pickerington,M100000US3962498,2009,HY,0
Pickerington,M100000US3962498,2010,HY,0
Pickerington,M100000US3962498,2011,HY,0
Pickerington,M100000US3962498,2012,HY,0
Pickerington,M100000US3962498,2013,HY,0
Pickerington,M100000US3962498,2014,HY,0
Pickerington,M100000US3962498,2015,HY,0
Pickerington,M100000US3962498,2016,HY,0
Pickerington,M100000US3962498,2017,HY,0
Pickerington,M100000US3962498,2018,HY,0
Pickerington,M100000US3962498,2019,HY,0
Pickerington,M100000US3962498,2020,HY,0
Pickerington,M100000US3962498,2021.0,HY,0.0
Pickerington,M100000US3962498,2022.0,HY,0.0
Pickerington,M100000US3962498,2023,HY,0
Pickerington,M100000US3962498,2024.0,HY,0.0
Pickerington,M100000US3962498,2025,HY,0
Powell,M100000US3964486,1999,HY,0
Powell,M100000US3964486,2000,HY,0
Powell,M100000US3964486,2001,HY,0
Powell,M100000US3964486,2002,HY,0
Powell,M100000US3964486,2003,HY,0
Powell,M100000US3964486,2004,HY,0
Powell,M100000US3964486,2005,HY,0
Powell,M100000US3964486,2006,HY,0
Powell,M100000US3964486,2007,HY,0
Powell,M100000US3964486,2008,HY,0
Powell,M100000US3964486,2009,HY,0
Powell,M100000US3964486,2010,HY,0
Powell,M100000US3964486,2011,HY,0
Powell,M100000US3964486,2012,HY,0
Powell,M100000US3964486,2013,HY,0
Powell,M100000US3964486,2014,HY,0
Powell,M100000US3964486,2015,HY,0
Powell,M100000US3964486,2016,HY,0
Powell,M100000US3964486,2017,HY,0
Powell,M100000US3964486,2018.0,HY,0.0
Powell,M100000US3964486,2019.0,HY,0.0
Powell,M100000US3964486,2020,HY,0
Powell,M100000US3964486,2021.0,HY,0.0
Powell,M100000US3964486,2022,HY,0
Powell,M100000US3964486,2023.0,HY,0.0
Powell,M100000US3964486,2024.0,HY,0.0
Powell,M100000US3964486,2025,HY,0
Reynoldsburg,M100000US3966390,1999,HY,0
Reynoldsburg,M100000US3966390,2000,HY,0
Reynoldsburg,M100000US3966390,2001,HY,0
Reynoldsburg,M100000US3966390,2002,HY,0
Reynoldsburg,M100000US3966390,2003,HY,0
Reynoldsburg,M100000US3966390,2004,HY,0
Reynoldsburg,M100000US3966390,2005,HY,0
Reynoldsburg,M100000US3966390,2006,HY,0
Reynoldsburg,M100000US3966390,2007,HY,0
Reynoldsburg,M100000US3966390,2008,HY,0
Reynoldsburg,M100000US3966390,2009,HY,0
Reynoldsburg,M100000US3966390,2010,HY,0
Reynoldsburg,M100000US3966390,2011,HY,0
Reynoldsburg,M100000US3966390,2012,HY,0
Reynoldsburg,M100000US3966390,2013,HY,0
Reynoldsburg,M100000US3966390,2014,HY,0
Reynoldsburg,M100000US3966390,2015,HY,0
Reynoldsburg,M100000US3966390,2016,HY,0
Reynoldsburg,M100000US3966390,2017.0,HY,0.0
Reynoldsburg,M100000US3966390,2018,HY,0
Reynoldsburg,M100000US3966390,2019,HY,0
Reynoldsburg,M100000US3966390,2020.0,HY,0.0
Reynoldsburg,M100000US3966390,2021.0,HY,0.0
Reynoldsburg,M100000US3966390,2022,HY,0
Reynoldsburg,M100000US3966390,2023,HY,0
Reynoldsburg,M100000US3966390,2024.0,HY,0.0
Reynoldsburg,M100000US3966390,2025,HY,0
Somerset,M100000US3972977,1999,HY,0
Somerset,M100000US3972977,2000,HY,0
Somerset,M100000US3972977,2001,HY,0
Somerset,M100000US3972977,2002,HY,0
Somerset,M100000US3972977,2003,HY,0
Somerset,M100000US3972977,2004,HY,0
Somerset,M100000US3972977,2005,HY,0
Somerset,M100000US3972977,2006,HY,0
Somerset,M100000US3972977,2007,HY,0
Somerset,M100000US3972977,2008,HY,0
Somerset,M100000US3972977,2009,HY,0
Somerset,M100000US3972977,2010,HY,0
Somerset,M100000US3972977,2011,HY,0
Somerset,M100000US3972977,2012,HY,0
Somerset,M100000US3972977,2013,HY,0
Somerset,M100000US3972977,2014,HY,0
Somerset,M100000US3972977,2015,HY,0
Somerset,M100000US3972977,2016,HY,0
Somerset,M100000US3972977,2017,HY,0
Somerset,M100000US3972977,2018,HY,0
Somerset,M100000US3972977,2019.0,HY,0.0
Somerset,M100000US3972977,2020,HY,0
Somerset,M100000US3972977,2021,HY,0
Somerset,M100000US3972977,2022,HY,0
Somerset,M100000US3972977,2023,HY,0
Somerset,M100000US3972977,2024,HY,0
Somerset,M100000US3972977,2025,HY,0
Sunbury,M100000US3975602,1999,HY,0
Sunbury,M100000US3975602,2000,HY,0
Sunbury,M100000US3975602,2001,HY,0
Sunbury,M100000US3975602,2002,HY,0
Sunbury,M100000US3975602,2003,HY,0
Sunbury,M100000US3975602,2004,HY,0
Sunbury,M100000US3975602,2005,HY,0
Sunbury,M100000US3975602,2006,HY,0
Sunbury,M100000US3975602,2007,HY,0
Sunbury,M100000US3975602,2008,HY,0
Sunbury,M100000US3975602,2009,HY,0
Sunbury,M100000US3975602,2010,HY,0
Sunbury,M100000US3975602,2011,HY,0
Sunbury,M100000US3975602,2012,HY,0
Sunbury,M100000US3975602,2013,HY,0
Sunbury,M100000US3975602,2014,HY,0
Sunbury,M100000US3975602,2015,HY,0
Sunbury,M100000US3975602,2016,HY,0
Sunbury,M100000US3975602,2017,HY,0
Sunbury,M100000US3975602,2018,HY,0
Sunbury,M100000US3975602,2019,HY,0
Sunbury,M100000US3975602,2020.0,HY,0.0
Sunbury,M100000US3975602,2021,HY,0
Sunbury,M100000US3975602,2022,HY,0
Sunbury,M100000US3975602,2023,HY,0
Sunbury,M100000US3975602,2024,HY,0
Sunbury,M100000US3975602,2025,HY,0
Union,M100000US391417854099999,1999,HY,0
Union,M100000US390897840099999,1999,HY,0
Union,M100000US391417854099999,2000,HY,0
Union,M100000US390897840099999,2000,HY,0
Union,M100000US391417854099999,2001,HY,0
Union,M100000US390897840099999,2001,HY,0
Union,M100000US391417854099999,2002,HY,0
Union,M100000US390897840099999,2002,HY,0
Union,M100000US391417854099999,2003,HY,0
Union,M100000US390897840099999,2003,HY,0
Union,M100000US391417854099999,2004,HY,0
Union,M100000US390897840099999,2004,HY,0
Union,M100000US391417854099999,2005,HY,0
Union,M100000US390897840099999,2005,HY,0
Union,M100000US391417854099999,2006,HY,0
Union,M100000US390897840099999,2006,HY,0
Union,M100000US391417854099999,2007,HY,0
Union,M100000US390897840099999,2007,HY,0
Union,M100000US391417854099999,2008,HY,0
Union,M100000US390897840099999,2008,HY,0
Union,M100000US391417854099999,2009.0,HY,0.0
Union,M100000US390897840099999,2009.0,HY,0.0
Union,M100000US391417854099999,2010,HY,0
Union,M100000US390897840099999,2010,HY,0
Union,M100000US391417854099999,2011,HY,0
Union,M100000US390897840099999,2011,HY,0
Union,M100000US391417854099999,2012,HY,0
Union,M100000US390897840099999,2012,HY,0
Union,M100000US391417854099999,2013,HY,0
Union,M100000US390897840099999,2013,HY,0
Union,M100000US391417854099999,2014,HY,0
Union,M100000US390897840099999,2014,HY,0
Union,M100000US391417854099999,2015.0,HY,0.0
Union,M100000US390897840099999,2015.0,HY,0.0
Union,M100000US391417854099999,2016,HY,0
Union,M100000US390897840099999,2016,HY,0
Union,M100000US391417854099999,2017,HY,0
Union,M100000US390897840099999,2017,HY,0
Union,M100000US391417854099999,2018,HY,0
Union,M100000US390897840099999,2018,HY,0
Union,M100000US391417854099999,2019,HY,0
Union,M100000US390897840099999,2019,HY,0
Union,M100000US391417854099999,2020,HY,0
Union,M100000US390897840099999,2020,HY,0
Union,M100000US391417854099999,2021,HY,0
Union,M100000US390897840099999,2021,HY,0
Union,M100000US391417854099999,2022,HY,0
Union,M100000US390897840099999,2022,HY,0
Union,M100000US391417854099999,2023,HY,0
Union,M100000US390897840099999,2023,HY,0
Union,M100000US391417854099999,2024,HY,0
Union,M100000US390897840099999,2024,HY,0
Union,M100000US391417854099999,2025,HY,0
Union,M100000US390897840099999,2025,HY,0
Upper Arlington,M100000US3979002,1999,HY,0
Upper Arlington,M100000US3979002,2000,HY,0
Upper Arlington,M100000US3979002,2001,HY,0
Upper Arlington,M100000US3979002,2002,HY,0
Upper Arlington,M100000US3979002,2003,HY,0
Upper Arlington,M100000US3979002,2004,HY,0
Upper Arlington,M100000US3979002,2005,HY,0
Upper Arlington,M100000US3979002,2006,HY,0
Upper Arlington,M100000US3979002,2007,HY,0
Upper Arlington,M100000US3979002,2008,HY,0
Upper Arlington,M100000US3979002,2009,HY,0
Upper Arlington,M100000US3979002,2010,HY,0
Upper Arlington,M100000US3979002,2011,HY,0
Upper Arlington,M100000US3979002,2012,HY,0
Upper Arlington,M100000US3979002,2013,HY,0
Upper Arlington,M100000US3979002,2014,HY,0
Upper Arlington,M100000US3979002,2015,HY,0
Upper Arlington,M100000US3979002,2016,HY,0
Upper Arlington,M100000US3979002,2017,HY,0
Upper Arlington,M100000US3979002,2018,HY,0
Upper Arlington,M100000US3979002,2019.0,HY,0.0
Upper Arlington,M100000US3979002,2020.0,HY,0.0
Upper Arlington,M100000US3979002,2021.0,HY,0.0
Upper Arlington,M100000US3979002,2022,HY,0
Upper Arlington,M100000US3979002,2023,HY,0
Upper Arlington,M100000US3979002,2024.0,HY,0.0
Upper Arlington,M100000US3979002,2025,HY,0
Washington,M100000US390918142499999,1999,HY,0
Washington,M100000US390738135499999,1999,HY,0
Washington,M100000US390918142499999,2000,HY,0
Washington,M100000US390738135499999,2000,HY,0
Washington,M100000US390918142499999,2001,HY,0
Washington,M100000US390738135499999,2001,HY,0
Washington,M100000US390918142499999,2002,HY,0
Washington,M100000US390738135499999,2002,HY,0
Washington,M100000US390918142499999,2003,HY,0
Washington,M100000US390738135499999,2003,HY,0
Washington,M100000US390918142499999,2004,HY,0
Washington,M100000US390738135499999,2004,HY,0
Washington,M100000US390918142499999,2005,HY,0
Washington,M100000US390738135499999,2005,HY,0
Washington,M100000US390918142499999,2006,HY,0
Washington,M100000US390738135499999,2006,HY,0
Washington,M100000US390918142499999,2007,HY,0
Washington,M100000US390738135499999,2007,HY,0
Washington,M100000US390918142499999,2008,HY,0
Washington,M100000US390738135499999,2008,HY,0
Washington,M100000US390918142499999,2009,HY,0
Washington,M100000US390738135499999,2009,HY,0
Washington,M100000US390918142499999,2010,HY,0
Washington,M100000US390738135499999,2010,HY,0
Washington,M100000US390918142499999,2011,HY,0
Washington,M100000US390738135499999,2011,HY,0
Washington,M100000US390918142499999,2012,HY,0
Washington,M100000US390738135499999,2012,HY,0
Washington,M100000US390918142499999,2013,HY,0
Washington,M100000US390738135499999,2013,HY,0
Washington,M100000US390918142499999,2014,HY,0
Washington,M100000US390738135499999,2014,HY,0
Washington,M100000US390918142499999,2015,HY,0
Washington,M100000US390738135499999,2015,HY,0
Washington,M100000US390918142499999,2016,HY,0
Washington,M100000US390738135499999,2016,HY,0
Washington,M100000US390918142499999,2017,HY,0
Washington,M100000US390738135499999,2017,HY,0
Washington,M100000US390918142499999,2018.0,HY,0.0
Washington,M100000US390738135499999,2018.0,HY,0.0
Washington,M100000US390918142499999,2019,HY,0
Washington,M100000US390738135499999,2019,HY,0
Washington,M100000US390918142499999,2020.0,HY,0.0
Washington,M100000US390738135499999,2020.0,HY,0.0
Washington,M100000US390918142499999,2021.0,HY,0.0
Washington,M100000US390738135499999,2021.0,HY,0.0
Washington,M100000US390918142499999,2022,HY,0
Washington,M100000US390738135499999,2022,HY,0
Washington,M100000US390918142499999,2023.0,HY,0.0
Washington,M100000US390738135499999,2023.0,HY,0.0
Washington,M100000US390918142499999,2024.0,HY,0.0
Washington,M100000US390738135499999,2024.0,HY,0.0
Washington,M100000US390918142499999,2025,HY,0
Washington,M100000US390738135499999,2025,HY,0
Washington Court House,M100000US3981718,1999,HY,0
Washington Court House,M100000US3981718,2000,HY,0
Washington Court House,M100000US3981718,2001,HY,0
Washington Court House,M100000US3981718,2002,HY,0
Washington Court House,M100000US3981718,2003,HY,0
Washington Court House,M100000US3981718,2004,HY,0
Washington Court House,M100000US3981718,2005,HY,0
Washington Court House,M100000US3981718,2006,HY,0
Washington Court House,M100000US3981718,2007,HY,0
Washington Court House,M100000US3981718,2008,HY,0
Washington Court House,M100000US3981718,2009,HY,0
Washington Court House,M100000US3981718,2010,HY,0
Washington Court House,M100000US3981718,2011,HY,0
Washington Court House,M100000US3981718,2012,HY,0
Washington Court House,M100000US3981718,2013,HY,0
Washington Court House,M100000US3981718,2014,HY,0
Washington Court House,M100000US3981718,2015,HY,0
Washington Court House,M100000US3981718,2016,HY,0
Washington Court House,M100000US3981718,2017,HY,0
Washington Court House,M100000US3981718,2018,HY,0
Washington Court House,M100000US3981718,2019,HY,0
Washington Court House,M100000US3981718,2020,HY,0
Washington Court House,M100000US3981718,2021,HY,0
Washington Court House,M100000US3981718,2022.0,HY,0.0
Washington Court House,M100000US3981718,2023,HY,0
